"src","pat_text"
"drug","cynanchum paniculatum whole extract"
"drug","cynanchum stauntonii root extract"
"drug","cynanchum vincetoxicum leaf extract"
"drug","cynanchum vincetoxicum root extract"
"drug","cynara preparation"
"drug","cynara scolymus leaf extract"
"drug","cynara scolymus whole extract"
"drug","cynodon dactylon extract"
"drug","cynoglossum lanceolatum whole extract"
"drug","cynomorium songaricum stem extract"
"drug","cypermethrin"
"drug","cyperus esculentus leaf extract"
"drug","cyperus rotundus root extract"
"drug","cyperus rotundus whole extract"
"drug","cypripedium parvifolum root extract"
"drug","cyprodenate"
"drug","cyproheptadine"
"drug","cyproterone"
"drug","cystamine"
"drug","cysteamine"
"drug","cysteine"
"drug","cysteine, dl-"
"drug","cystine"
"drug","cystoseira tamariscifolia"
"drug","cytarabine"
"drug","cytisine"
"drug","cytisus scoparius flower extract"
"drug","cytisus scoparius flowering top extract"
"drug","cytisus scoparius whole extract"
"drug","cytomegalovirus immune globulin"
"drug","cytosine"
"drug","d-biotin"
"drug","d-glucuronic acid"
"drug","d-glutamic acid"
"drug","d-transallethrin"
"drug","d & c green 5"
"drug","d & c red # 30 aluminum lake"
"drug","d & c red no. 27"
"drug","d&c blue no. 4"
"drug","d&c brown no. 1"
"drug","d&c green no. 8"
"drug","d&c orange no. 10"
"drug","d&c orange no. 11"
"drug","d&c orange no. 4"
"drug","d&c orange no. 5"
"drug","d&c red no. 21"
"drug","d&c red no. 27 aluminum lake"
"drug","d&c red no. 28"
"drug","d&c red no. 30"
"drug","d&c red no. 34"
"drug","d&c red no. 6"
"drug","d&c red no. 6 barium lake"
"drug","d&c red no. 7"
"drug","d&c violet no. 2"
"drug","d&c yellow no. 10, aluminum lake"
"drug","d&c yellow no.11"
"drug","d.c. red no. 33"
"drug","d.c. red no. 36"
"drug","dabigatran"
"drug","dabigatran etexilate"
"drug","dabrafenib"
"drug","dacarbazine"
"drug","daclatasvir"
"drug","daclizumab"
"drug","dacomitinib"
"drug","dactinomycin"
"drug","dactylis glomerata allergenic extract"
"drug","dactylis glomerata top extract"
"drug","dactylopius coccus whole extract"
"drug","daemonodrops draco resin"
"drug","daemonorops draco whole extract"
"drug","dalbavancin"
"drug","dalbergia pinnata root extract"
"drug","dalfampridine"
"drug","dalfopristin"
"drug","dalotuzumab"
"drug","dalteparin"
"drug","damiana extract"
"drug","damiana leaf extract"
"drug","damoctocog alfa pegol"
"drug","danaparoid"
"drug","danazol"
"drug","dandelion extract"
"drug","dandelion honey"
"drug","dandelion pollen extract"
"drug","dandelion root extract"
"drug","danio rerio egg preparation"
"drug","danofloxacin"
"drug","danthron"
"drug","dantrolene"
"drug","dapagliflozin"
"drug","daphne mezereum bark extract"
"drug","daphne mezereum whole extract"
"drug","daphne odora bark extract"
"drug","dapiprazole"
"drug","daprodustat"
"drug","dapsone"
"drug","daptomycin"
"drug","daratumumab"
"drug","darbepoetin alfa"
"drug","daridorexant"
"drug","darifenacin"
"drug","dark leaved mugwort pollen extract"
"drug","darolutamide"
"drug","darunavir"
"drug","darutoside"
"drug","dasabuvir"
"drug","dasatinib"
"drug","dasiglucagon"
"drug","date allergenic extract"
"drug","date palm pollen extract"
"drug","datura ferox whole extract"
"drug","datura metel flower extract"
"drug","datura stramonium extract"
"drug","datura stramonium flowering top extract"
"drug","datura stramonium whole extract"
"drug","daucus carota subsp. carota whole extract"
"drug","daucus carota subsp. sativus seed extract"
"drug","daunorubicin"
"drug","davana oil"
"drug","davidsonia pruriens fruit extract"
"drug","deacetylbisacodyl"
"drug","deanol"
"drug","debrisoquin"
"drug","decahydro-2,2,6,6,7,8,8-heptamethyl-2h-indeno(4,5-b)furan"
"drug","decamethrin"
"drug","decamethyltetrasiloxane"
"drug","decan-4-olide"
"drug","decanal"
"drug","decanoic acid"
"drug","decanoyl n-methylglucamide"
"drug","deceth-6"
"drug","deceth-8"
"drug","decitabine"
"drug","decoquinate"
"drug","decyl acetate"
"drug","decyl gallate"
"drug","decyl glucoside"
"drug","decyl glucoside, alpha-"
"drug","decyl isostearate"
"drug","decyl jojobate"
"drug","decyl oleate"
"drug","decyl olivate"
"drug","decyl palmitate"
"drug","decylamine oxide"
"drug","decylene glycol"
"drug","decyloxazolidinone"
"drug","decyltetradeceth-25"
"drug","decyltetradeceth-30"
"drug","deferasirox"
"drug","deferiprone"
"drug","deferoxamine"
"drug","defibrotide"
"drug","deflazacort"
"drug","degarelix"
"drug","dehydroabietate"
"drug","dehydroacetate"
"drug","dehydroacetic acid"
"drug","dehydrocholate"
"drug","dehydroemetine"
"drug","dehydrosanol"
"drug","dehydroxanthan gum"
"drug","delafloxacin"
"drug","delandistrogene moxeparvovec"
"drug","delavirdine"
"drug","delmopinol"
"drug","delphinium ajacis seed extract"
"drug","delphinium staphisagria preparation"
"drug","delphinium staphisagria seed extract"
"drug","delphinium staphisagria whole extract"
"drug","demecarium"
"drug","demeclocycline"
"drug","demegestone"
"drug","demelverin"
"drug","denatonium"
"drug","denatonium benzoate"
"drug","denatured ethanol"
"drug","denaverine"
"drug","dendranthema indicum flower extract"
"drug","dendrobium bigibbum flower extract"
"drug","dendrobium moniliforme whole extract"
"drug","dendrobium nobile stem extract"
"drug","dendrobium nobile whole extract"
"drug","dendropanax dentiger root with stem extract"
"drug","dendryphiella vinosa allergenic extract"
"drug","dengue virus live antigen, cyd serotype 1"
"drug","dengue virus live antigen, cyd serotype 2"
"drug","dengue virus live antigen, cyd serotype 3"
"drug","dengue virus live antigen, cyd serotype 4"
"drug","denileukin diftitox"
"drug","denosumab"
"drug","deoxycholate"
"drug","deoxycytidine"
"drug","deoxyphytantriyl (2-hydroxyethyl)palmitamide"
"drug","deoxyribonucleases"
"drug","dequalinium"
"drug","deracoxib"
"drug","descurainia sophia seed extract"
"drug","deserpidine"
"drug","desert date extract"
"drug","desert ragweed pollen extract"
"drug","desert sand verbena leaf extract"
"drug","desflurane"
"drug","desipramine"
"drug","desirudin"
"drug","deslanoside"
"drug","desloratadine"
"drug","deslorelin"
"drug","desmeninol"
"drug","desmopressin"
"drug","desogestrel"
"drug","desonide"
"drug","desoximetasone"
"drug","desoxycorticosterone"
"drug","desvenlafaxine"
"drug","detajmium"
"drug","detajmium bitartrate"
"drug","detomidine"
"drug","detosu/triethylene glycol/triethylene glycol polyglycolide copolymer"
"drug","deucravacitinib"
"drug","deudextromethorphan"
"drug","deutetrabenazine"
"drug","devil's claw preparation"
"drug","dexamethasone"
"drug","dexbrompheniramine"
"drug","dexchlorpheniramine"
"drug","dexetimide"
"drug","dexfenfluramine"
"drug","dexketoprofen"
"drug","dexlansoprazole"
"drug","dexmedetomidine"
"drug","dexmethylphenidate"
"drug","dexpanthenol"
"drug","dexrazoxane"
"drug","dextran"
"drug","dextran 1"
"drug","dextran 110"
"drug","dextran 40"
"drug","dextran 70"
"drug","dextran 75"
"drug","dextranase penicillium"
"drug","dextranomer"
"drug","dextrates"
"drug","dextrin palmitate (corn; 20000 mw)"
"drug","dextroamphetamine"
"drug","dextromethorphan"
"drug","dextromoramide"
"drug","dextrothyroxine"
"drug","dezocine"
"drug","di-c12-13 alkyl malate"
"drug","di-c12-13 alkyl tartrate"
"drug","di-c12-15 alkyl fumarate"
"drug","di-isopropylammonium"
"drug","di-ppg-2 myreth-10 adipate"
"drug","di-ppg-3 myristyl ether adipate"
"drug","di(4-tert-butylcyclohexyl) peroxydicarbonate"
"drug","diacetyl benzoyl lathyrol"
"drug","diacetyl boldine"
"drug","diacetylated monoglycerides"
"drug","diacetylrhein"
"drug","diacronema lutheri preparation"
"drug","diaminohydroxypropanetetraacetic acid"
"drug","diamond"
"drug","diamond turbot extract"
"drug","dianthus caryophyllus flower extract"
"drug","dianthus caryophyllus whole extract"
"drug","dianthus chinensis whole extract"
"drug","dianthus superbus flowering top extract"
"drug","diatomaceous earth"
"drug","diatrizoate"
"drug","diatrizoic acid"
"drug","diazepam"
"drug","diazolidinylurea"
"drug","diazoxide"
"drug","dibasic potassium phosphate"
"drug","dibasic sodium phosphate heptahydrate"
"drug","dibekacin"
"drug","dibenzepin"
"drug","dibenzyl ether"
"drug","dibenzylidene sorbitol"
"drug","dibromocyanoacetamide"
"drug","dibrompropamidine"
"drug","dibucaine"
"drug","dibunate"
"drug","dibutyl adipate"
"drug","dibutyl ethylhexanoyl glutamide"
"drug","dibutyl lauroyl glutamide"
"drug","dibutyl maleate"
"drug","dibutyl phthalate"
"drug","dibutyl sebacate"
"drug","dibutyldithiocarbamate"
"drug","dibutyltin"
"drug","dibutyltin oxide"
"drug","dicalcium citrate"
"drug","dicalcium phosphate"
"drug","dicalcium silicate"
"drug","dicapryl adipate"
"drug","dicapryl succinate"
"drug","dicaprylyl carbonate"
"drug","dicaprylyl ether"
"drug","dicentra canadensis root extract"
"drug","dicentra formosa whole extract"
"drug","dicetyldimonium chloride"
"drug","dicetylphosphate"
"drug","dichapetalum madagascariense bark/leaf extract"
"drug","dichloralphenazone"
"drug","dichloroacetate"
"drug","dichlorobenzene"
"drug","dichlorobenzyl alcohol"
"drug","dichlorodifluoromethane"
"drug","dichlorofluoromethane"
"drug","dichlorophen"
"drug","dichlorotetrafluoroethane"
"drug","dichlorphenamide"
"drug","dichromate ion"
"drug","dichrostachys cinerea whole extract"
"drug","diclazuril"
"drug","diclofenac"
"drug","dicloran"
"drug","dicloxacillin"
"drug","dicobalt edetate"
"drug","dicocoyl pentaerythrityl distearyl citrate"
"drug","dicrateria rotunda oil"
"drug","dicresulene polymer"
"drug","dictamnus dasycarpus root bark extract"
"drug","dictamnus dasycarpus root extract"
"drug","dictamnus dasycarpus whole extract"
"drug","dictyopteris polypodioides extract"
"drug","dicumarol"
"drug","dicyclomine"
"drug","didanosine"
"drug","didecyl ether"
"drug","didecyldimethylammonium"
"drug","didecyldimethylammonium chloride"
"drug","didesmethyltocotrienol"
"drug","didodecyl phosphate"
"drug","didodecyldimethylammonium bromide"
"drug","dieffenbachia seguine extract"
"drug","dienestrol"
"drug","dienogest"
"drug","dierucoylphosphatidylcholine"
"drug","diethadione"
"drug","diethanolamine"
"drug","diethanolamine bis(c8-c18 perfluoroalkylethyl)phosphate"
"drug","diethanolamine cetyl phosphate"
"drug","diethanolamine fusidate"
"drug","diethanolamine oleth-10 phosphate"
"drug","diethanolamine oleth-3 phosphate"
"drug","diethoxyethyl succinate"
"drug","diethyl (6-chloro-2-carbazoyl)methylmalonate"
"drug","diethyl azelate"
"drug","diethyl malonate"
"drug","diethyl oxalacetate"
"drug","diethyl phthalate"
"drug","diethyl sulfate"
"drug","diethylamine salicylate"
"drug","diethylamino hydroxybenzoyl hexyl benzoate"
"drug","diethylaminoethyl-dextran"
"drug","diethylaminoethyl peg-5 cocoate"
"drug","diethylaminomethylcoumarin"
"drug","diethylcarbamazine"
"drug","diethyldithiocarbamate"
"drug","diethylene glycol"
"drug","diethylene glycol abietate"
"drug","diethylene glycol adipate"
"drug","diethylene glycol diethyl ether"
"drug","diethylene glycol distearate"
"drug","diethylene glycol ethyl methyl ether"
"drug","diethylene glycol monobutyl ether"
"drug","diethylene glycol monoethyl ether"
"drug","diethylene glycol monoethyl ether acetate"
"drug","diethylene glycol monomethyl ether"
"drug","diethylene glycol monophenyl ether"
"drug","diethylenetriamine pentamethylene phosphonic acid"
"drug","diethylhexyl 2,6-naphthalate"
"drug","diethylhexyl adipate"
"drug","diethylhexyl carbonate"
"drug","diethylhexyl maleate"
"drug","diethylhexyl sebacate"
"drug","diethylhexyl succinate"
"drug","diethylhexyl syringylidenemalonate"
"drug","diethylpropion"
"drug","diethylstilbestrol"
"drug","diethyltoluamide"
"drug","difebarbamate"
"drug","difelikefalin"
"drug","difemerine"
"drug","difenoxin"
"drug","difetarsone"
"drug","diflorasone"
"drug","diflubenzuron"
"drug","diflucortolone"
"drug","diflunisal"
"drug","difluprednate"
"drug","digitalin"
"drug","digitalis leaf extract"
"drug","digitalis preparation"
"drug","digitalis purpurea whole extract"
"drug","digitoxin"
"drug","diglycerin"
"drug","diglycerin monostearate"
"drug","diglyceryl monosebacate"
"drug","diglycol stearate"
"drug","digoxin"
"drug","digoxin antibodies fab fragments"
"drug","dihematoporphyrin ether"
"drug","diheptyl succinate"
"drug","dihexyl sodium sulfosuccinate"
"drug","dihexyverine"
"drug","dihydralazine"
"drug","dihydro-alpha-ergocryptine"
"drug","dihydro-beta-ergocryptine"
"drug","dihydro pentamethylindanone"
"drug","dihydrocapsaicin"
"drug","dihydrocodeine"
"drug","dihydrodehydro-.beta.-ionone"
"drug","dihydroergocornine"
"drug","dihydroergocristine"
"drug","dihydroergocryptine"
"drug","dihydroergotamine"
"drug","dihydroergotoxine"
"drug","dihydroeugenol"
"drug","dihydrofolic acid"
"drug","dihydrogenated tallow phthalic acid amide"
"drug","dihydromyrcenol"
"drug","dihydroquercetin glucoside"
"drug","dihydrostreptomycin"
"drug","dihydrotachysterol"
"drug","dihydroxyacetone"
"drug","dihydroxyaluminum aminoacetate"
"drug","dihydroxyaluminum sodium carbonate"
"drug","dihydroxybenzoate"
"drug","dihydroxybutyl ether"
"drug","dihydroxycetyl phosphate"
"drug","dihydroxyethyl cocamine oxide"
"drug","dihydroxyethyl lauramine oxide"
"drug","dihydroxyethyl stearamine oxide"
"drug","dihydroxypropyl peg-5 linoleammonium chloride"
"drug","dihydroxypropyltrimonium"
"drug","diisobutyl adipate"
"drug","diisocetyl adipate"
"drug","diisocetyl dodecanedioate"
"drug","diisodecyl adipate"
"drug","diisononyl adipate"
"drug","diisooctyl adipate"
"drug","diisopromine"
"drug","diisopropanolamine"
"drug","diisopropyl adipate"
"drug","diisopropyl dilinoleate"
"drug","diisopropyl paraoxon"
"drug","diisopropyl sebacate"
"drug","diisopropylamine"
"drug","diisopropylamine dichloroacetate"
"drug","diisostearoyl polyglyceryl-3 dimer dilinoleate"
"drug","diisostearyl dimer dilinoleate"
"drug","diisostearyl fumarate"
"drug","diisostearyl malate"
"drug","dilauryl citrate"
"drug","dilauryl thiodipropionate"
"drug","dilauryldimonium chloride"
"drug","dilinoleic acid"
"drug","dilinoleic acid/butanediol copolymer"
"drug","dilinoleic acid/propanediol copolymer"
"drug","dill allergenic extract"
"drug","dill extract"
"drug","dill seed oil"
"drug","dillweed oil"
"drug","diloxanide"
"drug","dilsea carnosa extract"
"drug","diltiazem"
"drug","diltiazem maleate"
"drug","dimecrotic acid"
"drug","dimenhydrinate"
"drug","dimer dilinoleyl diisostearate"
"drug","dimer dilinoleyl dimer dilinoleate"
"drug","dimercaprol"
"drug","dimercaptosuccinate"
"drug","dimercaptosuccinic acid"
"drug","dimethicone"
"drug","dimethicone-diene dimethicone crosspolymer"
"drug","dimethicone-phenyl vinyl dimethicone crosspolymer"
"drug","dimethicone-vinyl dimethicone crosspolymer"
"drug","dimethicone-vinyl dimethicone crosspolymer (hard particle)"
"drug","dimethicone 1000"
"drug","dimethicone 12500"
"drug","dimethicone 20"
"drug","dimethicone 200"
"drug","dimethicone 350"
"drug","dimethicone 500"
"drug","dimethicone crosspolymer (450000 mpa.s at 12% in cyclopentasiloxane)"
"drug","dimethicone methacrylate (3000 mw)"
"drug","dimethicone peg-10 phosphate"
"drug","dimethicone peg-15 acetate"
"drug","dimethicone peg-7 isostearate"
"drug","dimethicone peg-7 panthenyl phosphate (12 panthenol)"
"drug","dimethicone peg-7 phosphate"
"drug","dimethicone peg-8 adipate"
"drug","dimethicone peg-8 benzoate"
"drug","dimethicone peg-8 isostearate"
"drug","dimethicone peg-8 laurate"
"drug","dimethicone peg-8 meadowfoamate"
"drug","dimethicone peg-8 succinate"
"drug","dimethicone propyl pg-betaine"
"drug","dimethicone/bis-isobutyl ppg-20 crosspolymer"
"drug","dimethicone/peg-10/15 crosspolymer"
"drug","dimethicone/peg-10/15 crosspolymer in dimethicone 6 (130000 cps)"
"drug","dimethicone/polyglycerin-3 crosspolymer"
"drug","dimethiconol (100000 cst)"
"drug","dimethiconol (14000 cst)"
"drug","dimethiconol (2000 cst)"
"drug","dimethiconol (250000 mw)"
